,Date,Open,High,Low,Close,Volume,SMA,EMA,RSI,MACD,Signal,Middle Band,Upper Band,Lower Band
19,2018-08-13,888.5739875806671,897.3140595896573,884.2524956772961,887.2630004882812,1316517,891.8126892089844,885.2327711126562,65.58753544278757,18.952812470637923,17.481019922056966,864.6352813720703,925.5676025895125,803.702960154628
20,2018-08-14,887.7970758893032,900.2273882742071,887.6513843181609,898.8677978515625,1404450,893.0994140625,887.7118668833664,67.10600672732716,18.8922421557736,17.763264368800293,868.7204620361329,927.1564603758146,810.2844636964511
21,2018-08-16,897.3140267211107,902.1696221038007,890.5161931853448,892.8954467773438,1196749,893.3033386230469,888.6543359549986,69.18761307495551,18.153063707657225,17.84122423657168,872.4562622070313,926.689771549898,818.2227528641646
22,2018-08-17,898.1881402212574,917.7076117462616,894.93485545215,914.3572387695312,2697290,895.2504333496094,893.3275910121863,67.7589095005271,19.079114555858155,18.088802300428974,876.1218139648438,931.3179693545038,820.9256585751838
23,2018-08-20,914.7942740455304,916.2509528258576,887.7486283997516,895.08056640625,2529831,895.4932189941406,893.6463138111069,58.53731806779155,18.049486917282593,18.0809392237997,879.280386352539,930.9403356838097,827.6204370212683
24,2018-08-21,897.9454290698683,901.150110707724,879.6397958304848,889.8365478515625,2531200,896.91591796875,892.9536290911897,51.24412126030202,16.618780171389062,17.788507413317575,882.0747863769532,929.2627592488095,834.8868135050968
25,2018-08-23,898.2850503695643,899.644640641245,880.9019970372372,885.5634155273438,1571386,895.4252319335938,891.609953897763,48.27689122300843,14.967591621860834,17.22432425502623,884.5147186279297,926.6097372864399,842.4196999694195
26,2018-08-24,886.0490296703932,889.4479462868608,857.0125468664667,859.7802124023438,3218302,890.60361328125,885.8227281713232,39.9888884943701,11.446574798192046,16.068774363659394,885.4591278076172,924.142658609055,846.7755970061793
27,2018-08-27,868.1804894952257,874.0072041898246,861.4797438874743,865.1700439453125,1789147,888.2340881347657,882.0676946756848,42.30142148330775,8.987456158595137,14.652510722646543,887.2265686035156,917.5287935702327,856.9243436367985
28,2018-08-28,869.1515288643799,871.8221061877061,846.3787758346261,862.64501953125,3563757,885.1459289550781,878.5362991948784,46.046762663569744,6.756948653987479,13.073398308914731,887.4304992675782,916.9657908231026,857.8952077120538
29,2018-08-29,862.3537864025313,869.7342680726889,851.185916420967,857.303955078125,1863018,882.1500244140625,874.6758729918323,35.05880464014773,4.506329955780757,11.359984638287937,886.9813568115235,918.1011664418112,855.8615471812358
30,2018-08-30,858.9064067560892,865.2672257983281,850.700437485225,852.9825439453125,1758855,877.5614990234375,870.7316313470105,30.525976469917197,2.3469425667530004,9.557376223980949,885.3304565429687,919.973143865207,850.6877692207304
31,2018-08-31,855.5560123972739,868.9574454588895,851.7686238207162,866.1412353515625,1677232,874.8860778808594,869.8970138932926,41.600909953496185,1.6780652366257982,7.9815140265099185,884.0947082519531,919.6584415760755,848.5309749278307
32,2018-09-03,870.9481593291014,894.7405777763696,865.4128277613362,886.3889770507812,4972521,872.0892517089844,872.8955526491995,47.63440403439676,2.7500972618299784,6.9352306735739315,883.6698425292968,918.8921322434173,848.4475528151763
33,2018-09-04,890.5162390649101,901.587020816774,851.7685622057945,855.4588623046875,3880086,868.1270812988281,869.7252453138336,40.94053265764473,1.0913086720670435,5.766446273272554,881.8101501464844,918.9128367370121,844.7074635559567
34,2018-09-05,849.8263157968411,856.9155327706944,827.0536199152453,838.9498291015625,2990706,863.0384094238282,864.1297150934207,33.39616105907791,-1.5377084976211108,4.305615319093821,879.977163696289,921.7037358561278,838.2505915364503
35,2018-09-06,845.8447418828488,857.9837307158402,833.317281698239,842.10595703125,2399973,858.6926635742187,860.1253954457532,35.70259486730828,-3.3281851518735266,2.7788552249003518,877.0589477539063,920.8628129441113,833.2550825637013
36,2018-09-07,845.8448000784673,850.7003959457375,836.1821524481174,842.3973388671875,1297983,856.9543762207031,856.9021124314684,27.001894090865648,-4.669808080379767,1.289122563844328,873.7789947509766,917.6528277105534,829.9051617913998
37,2018-09-10,839.0469334059496,842.9314099494957,825.4512655035384,832.783203125,1576682,853.7156921386719,852.5168561939287,28.779370990517776,-6.434659572684382,-0.25563386346141415,870.9748901367187,917.8546606541433,824.0951196192941
38,2018-09-11,835.1624461001751,836.0364770201732,792.2389689926381,797.0460205078125,4918816,847.1557922363281,842.4312497055439,23.829102462227894,-10.59487790708397,-2.3234826721859254,866.1508605957031,922.2158766387363,810.0858445526699
39,2018-09-12,793.404393556336,814.1377649543816,767.3298665101142,802.5814819335938,6728840,841.683544921875,835.1858373833711,26.761021275082854,-13.29199360625671,-4.517184859000083,861.9167846679687,923.7610782599073,800.0724910760301
40,2018-09-14,813.7978293330652,827.393497126219,805.300536962344,818.2649536132812,3329172,838.2117858886719,832.1093130615366,37.67659323441551,-14.002539577243283,-6.414255802648723,857.8866424560547,920.0962510236366,795.6770338884728
41,2018-09-17,810.6901459163375,813.7977386343379,793.1129153660122,799.66796875,2843632,831.5644592285156,826.2108868230753,31.97003613431994,-15.883182197996007,-8.30804108171818,853.2252685546875,918.2951056873604,788.1554314220147
42,2018-09-18,795.3465454576127,819.575978935009,795.0066774804822,801.076171875,3331397,823.0331787109375,821.640938650698,32.94784672495284,-17.063279931372108,-10.059088851648966,847.5612152099609,909.8891731042875,785.2332573156343
43,2018-09-19,789.0342614664356,805.8346098868707,763.3966937541333,799.8136596679688,5347338,817.4686584472656,817.6723424720199,33.709408899421206,-17.894117819548114,-11.626094645228795,842.7978698730469,904.3918361508721,781.2039035952217
44,2018-09-21,810.1076052502428,812.4868590177186,756.6960521013974,777.4779663085938,4259892,811.3214721679688,810.3642740786696,30.586762741032018,-20.122902326763892,-13.325456181535815,837.1799407958985,901.159311273867,773.2005703179299
45,2018-09-24,778.643305871977,781.7508989396347,751.0149547941008,768.2523193359375,3244812,803.9361083984375,802.7075550345364,24.311914262210635,-22.375729236768507,-15.135510792582354,831.3143859863281,898.0667499983269,764.5620219743294
