,Date,Open,High,Low,Close,Volume,SMA,EMA,RSI,MACD,Signal,Middle Band,Upper Band,Lower Band
95,2023-02-28,3295.3590709457744,3358.2268194826697,3267.043736338156,3279.864990234375,4116217,3295.7699951171876,3282.5884943428673,71.08187375658545,44.542059819332735,31.6542482801838,3203.5771362304686,3410.6269323778415,2996.5273400830956
96,2023-02-27,3356.2467009856487,3356.2467009856487,3282.983498663248,3298.67578125,1128022,3307.343603515625,3285.5134555987092,69.96716407152978,43.33814384925745,33.991027393998536,3214.267138671875,3417.5553146692682,3010.9789626744814
97,2023-02-24,3388.4230313543494,3399.758978252425,3348.623340949645,3366.592529296875,977592,3319.0756103515623,3300.2551053620123,71.90686267325233,47.3188831032312,36.65659853584507,3228.0361572265624,3433.5228302985165,3022.5494841546083
98,2023-02-23,3386.9380777627,3418.025340225745,3374.0675150585444,3379.809814453125,1441570,3327.2731689453126,3314.7195979240323,72.32630730922752,50.952819703814384,39.51584276943893,3242.5551513671876,3447.840680012428,3037.269622721947
99,2023-02-22,3380.948368495953,3412.679305067507,3361.197052713718,3367.681884765625,1218430,3333.6787353515624,3324.3491046225035,69.83849482643662,52.25179194055272,42.063032603661696,3256.262316894531,3456.1929552343186,3056.3316785547436
100,2023-02-21,3459.211265897792,3473.962814280241,3410.4516337153464,3416.639404296875,1139541,3339.6783935546873,3341.1291591087524,71.68979528207062,56.579486368518246,44.966323356633005,3272.112902832031,3470.012301322133,3074.213504341929
101,2023-02-20,3467.131713490798,3486.932579929923,3440.450094306036,3452.578125,1296082,3351.108447265625,3361.3926074526153,69.9970991551049,62.192256174512295,48.411509920208864,3290.9831298828126,3481.655462961553,3100.310796804072
102,2023-02-17,3491.0408759352977,3503.663927252143,3455.250909473799,3466.289794921875,1061369,3366.85009765625,3380.4648233561165,67.78879718841748,66.97479016244051,52.1241659686552,3308.6974609375,3495.139696948383,3122.2552249266173
103,2023-02-16,3492.0806033328017,3539.4047203836644,3491.882643019073,3522.62353515625,1618931,3390.2745361328125,3406.3118618652315,70.89551230534494,74.4524038735317,56.5898135496305,3327.446398925781,3520.9782835266446,3133.9145143249175
104,2023-02-15,3452.2808441434613,3490.892531244578,3425.6980859553187,3485.595703125,1429449,3403.63515625,3420.727105730644,62.691194102650975,76.50868552077054,60.573587943858506,3344.0617919921874,3531.6042800113414,3156.5193039730334
105,2023-02-14,3470.1018480219245,3489.754304672529,3460.201414789337,3465.250732421875,1579818,3422.17373046875,3428.822310583595,62.44784695774718,75.62487791740978,63.583845938568764,3358.9718627929688,3534.2761194456984,3183.667606140239
106,2023-02-13,3513.6637893116263,3513.6637893116263,3438.8164166423708,3447.726806640625,1087939,3437.0788330078126,3432.259491684873,63.93719411365127,72.6726940870135,65.40161556825771,3372.211218261719,3530.730367027169,3213.6920694962687
107,2023-02-10,3484.952571825501,3507.0801372538244,3473.2204615119977,3502.327880859375,1187821,3450.6523681640624,3444.99919880751,70.0986292271307,73.88719194575424,67.09873084375702,3384.8639892578126,3542.4604613334873,3227.267517182138
108,2023-02-09,3480.002254311116,3512.277763083381,3470.398882491818,3505.594970703125,1655427,3463.2308837890623,3456.0166118794396,66.27508254359472,74.25732487736605,68.53044965047883,3395.2520263671877,3556.0511114503465,3234.452941284029
109,2023-02-08,3443.42014460484,3504.6541776252448,3443.42014460484,3485.051513671875,1986946,3474.9678466796877,3461.295684932609,74.40821030156096,72.06228345232012,69.23681641084708,3404.323291015625,3563.8228671161437,3244.823714915106
110,2023-02-07,3434.3610505038687,3458.22119032746,3426.9357258753384,3437.974853515625,1455647,3477.1013916015627,3457.055533765885,65.52637150263496,65.76589595923724,68.54263232052512,3408.389892578125,3566.915202382202,3249.864582774048
111,2023-02-06,3438.568767269576,3438.568767269576,3402.630389092408,3425.500244140625,1138714,3474.393603515625,3451.3182083794736,57.491827751861734,59.088234401019236,66.65175273662395,3412.751025390625,3567.9184663962465,3257.583584385003
112,2023-02-03,3469.1118215647057,3469.1118215647057,3418.5205108163013,3447.6279296875,1804469,3472.5274169921877,3450.647248617296,58.43389552623988,54.94824958392019,64.3110521060832,3419.688757324219,3567.5354861532815,3271.8420284951562
113,2023-02-02,3392.8782088611674,3434.4600252522296,3386.0470071379755,3425.945556640625,1813847,3462.859619140625,3446.1560318942647,57.077510735723266,49.34883286497325,61.31860825786121,3426.5670776367188,3560.871775347489,3292.2623799259486
114,2023-02-01,3329.515503701058,3384.9579265994403,3321.595157572718,3374.4140625,2205161,3451.741455078125,3433.1120374589436,44.90260258897273,40.28867114101968,57.1126208344929,3427.6883056640627,3559.7268170528027,3295.6497942753226
115,2023-01-31,3414.659507597275,3414.659507597275,3317.6352594834643,3325.258544921875,2820375,3437.742236328125,3413.502311543113,35.10541008169017,28.809885810994274,51.45207382979318,3429.9579833984376,3552.5178676974174,3307.398099099458
116,2023-01-30,3385.9479203625083,3424.015035043342,3351.840978687947,3399.4619140625,1953798,3432.9157470703126,3410.9495120011834,43.15139062846369,25.40757477662555,46.24317401915966,3434.9972900390626,3542.1484339558247,3327.8461461223005
117,2023-01-27,3391.888502018479,3411.689368930437,3348.62365615781,3377.08740234375,1785879,3420.39169921875,3404.792764790741,33.96948125009412,20.667540127956272,41.12804724091898,3435.5220336914062,3541.3573904194864,3329.686676963326
118,2023-01-25,3391.195429790019,3400.798801644845,3371.0975020671603,3395.60107421875,874110,3409.3923095703126,3403.1215483231063,39.665777395005954,18.195184354749017,36.54147466368499,3436.3115966796877,3540.621556262576,3332.001637096799
119,2023-01-24,3390.8981562100694,3417.5797736520144,3383.2748714709105,3402.085693359375,1387863,3401.0957275390624,3402.933211056973,42.508180296633476,16.568092505422555,32.5467982320325,3438.031787109375,3538.645577544588,3337.4179966741617
120,2023-01-23,3354.266856456118,3384.958200184022,3322.1895487276483,3380.89892578125,1067916,3395.388134765625,3398.9269773704777,42.14201765732931,13.414382759627642,28.72031513755153,3436.244763183594,3539.688163556313,3332.8013628108747
121,2023-01-20,3331.4957316951886,3360.8504190958965,3322.1894212831367,3329.61474609375,1529349,3385.7995849609374,3386.324753501982,29.531799456868626,6.6996114138096345,24.316174392803152,3430.0965942382813,3543.5817969295663,3316.6113915469964
122,2023-01-19,3346.346338773751,3353.276641842217,3327.5355161593425,3339.51513671875,1585044,3374.9883056640624,3377.8139140868484,30.622567007178844,2.1521765754760054,19.883374829337725,3423.757861328125,3542.759139794901,3304.7565828613488
123,2023-01-18,3346.346393056324,3375.008098583886,3338.673557391772,3356.246826171875,2421189,3368.0184326171875,3373.8926253750346,34.836786450872694,-0.10043306029683663,15.886613251410813,3415.4390258789062,3528.450858753737,3302.4271930040754
124,2023-01-17,3296.843967080038,3348.1282549099046,3287.9335779798216,3344.761962890625,1688475,3365.05322265625,3368.59614128696,38.02308802308802,-2.7803250530923833,12.153225590510173,3408.3973388671875,3520.550461645336,3296.244216089039
125,2023-01-16,3283.9737168329066,3319.615276617647,3265.212444121509,3300.85400390625,1843607,3362.6127685546876,3356.2793890359217,35.18124100586827,-8.35090012251976,8.052400447904187,3400.1775024414064,3518.7026322003117,3281.652372682501
126,2023-01-13,3243.904802177615,3278.935848145843,3207.1272501100952,3274.61767578125,1742837,3350.1283447265623,3341.4318048077994,29.63040678823556,-14.713070296600563,3.4993062990032375,3391.5220458984377,3520.26902379449,3262.7750680023855
127,2023-01-12,3230.416735774005,3250.7948527614644,3217.365084418953,3235.6083984375,2250391,3335.9804443359376,3322.1911854677446,28.468873225511217,-22.641857425690887,-1.7289264459355875,3378.186071777344,3513.684484116465,3242.687659438223
128,2023-01-11,3192.6689529171194,3250.309820486558,3174.2799378628256,3230.125732421875,2720512,3319.43291015625,3305.452012186677,31.779743315442076,-29.033206939180218,-7.1897825445845145,3364.4126098632814,3501.3750060072584,3227.4502137193044
129,2023-01-10,3187.7196786531617,3200.3347032566594,3134.4455541303887,3189.078125,3864655,3298.1321533203127,3284.2931236072814,32.44409473601385,-36.98426476329769,-13.14867898832715,3349.6139404296873,3495.3694960180646,3203.85838484131
130,2023-01-09,3133.3779192066195,3228.4757934965696,3125.760290634396,3221.634521484375,2885060,3282.205712890625,3272.9006504940253,24.317314262865835,-40.19516146135129,-18.55797548293198,3338.796923828125,3488.9849906168192,3188.6088570394304
131,2023-01-06,3202.275463113066,3203.779609576379,3105.2368127157006,3116.44482421875,2488376,3260.888720703125,3244.454136625793,19.623218096457535,-50.643957670914915,-24.975171920528567,3323.3441528320313,3497.6339242476583,3149.0543814164043
132,2023-01-05,3231.581115234772,3238.470954235036,3184.759966025635,3213.046875,1826057,3248.24189453125,3238.743725421103,32.00033700832891,-50.547050847756054,-30.089547705974066,3311.615100097656,3482.222689083124,3141.0075111121882
133,2023-01-04,3208.7769299348984,3228.815552917717,3188.884007070714,3216.491455078125,1231668,3234.266357421875,3234.697858086016,31.590227486719286,-49.62031061428843,-33.99570028763694,3301.1423950195312,3467.8703570337534,3134.414433005309
134,2023-01-03,3155.6967753399063,3221.6830547750583,3149.195233424771,3213.289306640625,1245178,3221.119091796875,3230.805394186854,32.75904415055277,-48.58420049915776,-36.913400329941105,3293.0861572265626,3460.4765812704304,3125.6957331826948
135,2023-01-02,3164.430316824762,3170.1071725070137,3139.3942982147414,3164.866943359375,709547,3207.5203857421875,3218.8165849454936,32.95305672167541,-51.08151983880907,-39.747024231714704,3285.0665771484373,3461.1118540845277,3109.021300212347
136,2022-12-30,3188.738506008198,3201.304963408142,3150.068510427945,3160.257568359375,1163131,3196.084375,3208.1694910207443,31.246344355224707,-52.82368291302237,-42.36235596797624,3273.1063598632813,3448.930298351827,3097.282421374736
137,2022-12-29,3135.4159701302856,3174.6194906563696,3132.4076771630016,3171.950927734375,1037927,3189.7186279296875,3201.5842976959498,30.513817585567423,-52.653842603211615,-44.42065329502332,3262.8495361328123,3437.059384174473,3088.6396880911516
138,2022-12-28,3153.562127189474,3169.379474682668,3130.4668808721813,3160.64599609375,910795,3182.770654296875,3194.1409701319135,30.525432351262637,-52.82255095172059,-46.101032826362776,3251.1017822265626,3419.1998026791157,3083.0037617740095
139,2022-12-27,3172.3875553524003,3176.85142809682,3135.804031027993,3162.974853515625,835883,3180.1603271484373,3188.4744034744062,34.00954863421461,-52.166985664599906,-47.3142233940102,3239.146240234375,3395.6420789124236,3082.6504015563264
