,Date,Open,High,Low,Close,Volume,SMA,EMA,RSI,MACD,Signal,Middle Band,Upper Band,Lower Band
29,2018-08-29,1254.2281082927243,1254.2281082927243,1243.0427589063772,1249.375,1435495,1213.6931030273438,1224.7913295063202,67.13160598247546,18.85675145895766,9.743768385547732,1194.4319458007812,1271.8806509948681,1116.9832406066944
30,2018-08-30,1249.0052766592116,1259.8669957396742,1242.395782480148,1244.7530517578125,2288925,1222.3177856445313,1228.420733552046,65.11499996604849,19.46570509829803,11.688155728097792,1197.236083984375,1277.8047044702098,1116.6674634985402
31,2018-08-31,1246.971638838942,1270.1279467605711,1246.971638838942,1266.014404296875,3549583,1235.0653076171875,1235.255946414742,72.6014789575228,21.4170364416575,13.633931870809736,1201.2995239257812,1287.234507662283,1115.3645401892793
32,2018-09-03,1271.0521695199295,1284.9181931874198,1257.2785634418249,1259.9593505859375,2347852,1246.42158203125,1239.7474744458684,77.17480513331563,22.21876427570578,15.350898351788945,1205.7721557617188,1294.2333767550106,1117.310934768427
33,2018-09-04,1261.8082287403415,1267.9092569482696,1251.7322283746753,1256.5391845703125,1517216,1249.712451171875,1242.8005126503126,75.3398332217405,22.32085957149775,16.74489059573071,1209.7269409179687,1299.9110358000773,1119.54284603586
34,2018-09-05,1255.2451053625,1260.791515625969,1239.99247713796,1246.093505859375,2413590,1252.0650634765625,1243.399238688324,71.46095981575367,21.31320647790949,17.658553772166467,1213.1389038085938,1303.409130625567,1122.8686769916205
35,2018-09-06,1247.7573045236643,1253.118766011272,1237.5888870890403,1245.2613525390625,1586350,1251.6074584960938,1243.7378048430037,78.85521498796638,20.214466535980364,18.169736324929247,1216.2879211425782,1306.4196451314676,1126.1561971536887
36,2018-09-07,1247.0178280633986,1254.4130412765248,1239.6226148502724,1245.6312255859375,1307928,1252.0326782226562,1244.0820631599008,77.96295226144481,19.15277165033399,18.366343390010194,1219.32080078125,1309.0973469069413,1129.5442546555587
37,2018-09-10,1245.862264755778,1249.7909715821272,1234.0761442767307,1235.7401123046875,1228247,1250.2485961914062,1242.5653448225892,55.4995387576615,17.31365953629097,18.15580661926635,1222.4775085449219,1309.742628120349,1135.2123889694947
38,2018-09-11,1240.1310168895443,1245.8622616971156,1226.496093231572,1229.130615234375,1617176,1247.8497802734375,1240.1226667156411,52.83771116844074,15.148199742912766,17.554285243995633,1226.218768310547,1307.3801992175647,1145.0573374035291
39,2018-09-12,1234.076166729496,1253.4423355949325,1220.6723431957298,1250.0220947265625,1319469,1247.9144897460938,1241.9225627176268,50.084516168674824,14.945542146418802,17.032536624480265,1230.8037963867187,1305.9530640326982,1155.6545287407391
40,2018-09-14,1253.4887686057627,1263.842023032664,1248.450824222728,1256.123291015625,1462192,1249.051513671875,1244.5045133172628,56.89581347020102,15.103150375684436,16.6466593747211,1235.6846496582032,1303.3726218823306,1167.9966774340758
41,2018-09-17,1249.3750876469514,1251.454991346887,1238.3284202909842,1243.089111328125,912431,1246.758984375,1244.2471675010559,45.13093655924578,14.014753310998685,16.120278161976618,1240.9121459960938,1290.8256350058282,1190.9986569863595
42,2018-09-18,1242.2109478476157,1248.0808755934104,1225.0632525803774,1227.512939453125,1501479,1243.5143432617188,1241.2045805832502,39.578723332376136,11.759764654210585,15.248175460423411,1244.9679626464845,1269.034980368789,1220.9009449241798
43,2018-09-19,1232.1809179942018,1241.4711980831416,1225.75637279095,1232.134765625,867001,1241.0739013671875,1239.5555233181137,43.03321790432217,10.227713923666442,14.244083153072019,1245.3931762695313,1268.1370063598479,1222.6493461792147
44,2018-09-21,1240.7317777695323,1250.206894134299,1210.550155915357,1229.1767578125,2309530,1239.3822265625,1237.6684750443656,43.61981601613634,8.674867697614218,13.13024006198046,1245.7236450195312,1267.2293836555207,1224.2179063835417
45,2018-09-24,1232.5045624838135,1237.588770723076,1203.8481160443343,1218.6846923828125,2425415,1236.724560546875,1234.2168781968103,28.73748158774761,6.522417512468792,11.808675552078126,1244.1660095214843,1268.7146386666182,1219.6173803763504
46,2018-09-25,1216.512561104562,1231.9500233921144,1209.1173479671484,1219.33203125,2684511,1234.0946411132813,1231.5105423882992,30.816397815684226,4.8133349407205515,10.409607429806613,1243.0636596679688,1270.0028616835884,1216.124457652349
47,2018-09-26,1228.529720202373,1235.7400977827954,1210.0416882956406,1231.90380859375,2846089,1233.7110107421875,1231.5820453347446,39.292910750646996,4.422334139100258,9.212152771665343,1241.979803466797,1268.881602409956,1215.078004523638
48,2018-09-27,1235.7862347739697,1235.9249175799418,1198.4866534348505,1210.8736572265625,3847372,1231.8853149414062,1227.8168838605297,35.98235411292008,2.387978596982748,7.847317936728824,1239.8675476074218,1269.5745037275728,1210.1605914872707
49,2018-09-28,1215.1260516821587,1217.159690313862,1155.640824021768,1175.931396484375,4301355,1224.4762451171875,1218.383158883047,28.298708891037123,-2.0205199478932627,5.873750359804406,1236.1953674316405,1277.0278416691772,1195.362893194104
50,2018-10-01,1177.6877538954477,1177.6877538954477,1125.5053235947307,1153.7457275390625,4955435,1214.2384887695312,1206.630898638686,24.69454305846915,-7.221242883842024,3.2547517110751203,1231.645001220703,1286.3792386114035,1176.9107638300027
51,2018-10-03,1152.821183607285,1166.5947896669968,1133.9172165026464,1151.2958984375,4302314,1205.0591674804687,1196.5699895111975,25.749953902382416,-11.409017957045307,0.32199777745103475,1225.9090759277344,1288.8993511988058,1162.918800656663
52,2018-10-04,1162.8972271630555,1195.1588659699205,1156.6575162859883,1162.8048095703125,7398229,1198.5883544921876,1190.430865885582,31.474363039625445,-13.641931237911194,-2.4707880256214114,1221.0513488769532,1287.8546062591734,1154.248091494733
53,2018-10-05,1162.89726332368,1171.8639140964517,1123.933711622456,1134.610595703125,4206887,1188.8359375,1180.281725852408,19.027623353759893,-17.48501219394484,-5.473632859286097,1214.9549194335937,1289.882246291809,1140.0275925753783
54,2018-10-08,1137.0140647782723,1149.9556882798136,1112.147637053339,1123.4715576171875,3957900,1178.2654174804688,1169.9526043550952,15.338193143317184,-21.185297893487814,-8.61596586612644,1208.8238220214844,1292.5712899023385,1125.0763541406302
55,2018-10-09,1130.358303359809,1142.6066243619805,1123.563861435956,1128.7406005859375,2559815,1169.2710083007812,1162.4595127607029,18.857014812435878,-23.422631718774028,-11.577299036655958,1202.997784423828,1292.1122073000256,1113.8833615476306
56,2018-10-10,1134.240784455349,1170.2000299376136,1131.1902139813856,1156.1029052734375,4134413,1162.948095703125,1161.3037659448364,31.724639501253066,-22.725856060166052,-13.807010441357978,1198.5213684082032,1287.6130540146698,1109.4296828017366
57,2018-10-11,1137.0139012879995,1143.4847121083376,1127.8623034165523,1133.1776123046875,3942878,1153.0754760742188,1156.1899198284457,26.844100859615878,-23.74976338998681,-15.795561031083746,1193.393243408203,1285.229399977937,1101.557086838469
58,2018-10-12,1132.207113939291,1150.8799809430973,1126.6144391762248,1141.8670654296875,2773440,1146.1748168945312,1153.585764483217,30.103288944772544,-23.588141665316698,-17.354077157930337,1189.0300659179688,1282.002013322531,1096.0581185134067
59,2018-10-15,1137.0139779737551,1143.299954045692,1117.046925807005,1124.442138671875,2945137,1141.0258911132812,1148.2869234266093,29.181217131679304,-24.582726874072478,-18.799807101158766,1182.7510681152344,1275.3407410298375,1090.1613952006312
60,2018-10-16,1127.7698696803625,1136.043218259667,1123.6563279974205,1132.068359375,2336499,1138.858154296875,1145.338093599044,31.29950035315352,-24.47345577784472,-19.93453683649596,1176.548321533203,1264.9693220611707,1088.1273210052354
61,2018-10-17,1143.1614133480086,1144.4093331056918,1117.3243174842387,1120.282470703125,1746801,1135.7568115234376,1140.7825257997858,25.998838791503232,-25.049129590489883,-20.957455387294743,1170.4079895019531,1256.3956190311792,1084.420359972727
62,2018-10-19,1109.2819587767644,1120.2823607697,1096.340335924369,1114.8746337890625,2006965,1130.9637939453125,1136.0719999796543,27.87132217628792,-25.64609031330815,-21.895182372497423,1164.77607421875,1249.764621985869,1079.7875264516308
63,2018-10-22,1122.2235288963989,1126.522018853074,1109.3743242426135,1115.3829345703125,1452784,1129.0410278320312,1132.3103517234103,33.4092829318775,-25.78098323537847,-22.672342545073636,1158.9384826660157,1240.4123304281754,1077.464634903856
64,2018-10-23,1105.4918951069385,1117.6477987054243,1093.104891108641,1109.928955078125,2109820,1127.686767578125,1128.2410068788129,36.7818910946873,-26.027943481558395,-23.34346273237059,1152.976092529297,1230.1470701044548,1075.805114954139
65,2018-10-24,1119.6352135437985,1129.8961619509446,1113.071984513261,1126.753173828125,1484693,1127.4880249023438,1127.9704917786878,43.18710438212451,-24.582713193163045,-23.591312824529084,1148.3795166015625,1219.8091435373192,1076.9498896658058
66,2018-10-25,1116.6771892345275,1120.421061040532,1104.7986506426096,1110.71484375,3063065,1122.94921875,1124.8331012280173,35.894872888218984,-24.44967632736848,-23.762985525096962,1142.9486572265625,1207.8857015483225,1078.0116129048026
67,2018-10-26,1109.8364479178967,1121.2990493918655,1101.2395814439074,1106.924560546875,1101325,1120.3239135742188,1121.577002922355,41.36134827626134,-24.369175148691966,-23.884223449815966,1136.6996948242188,1188.2720653536726,1085.127324294765
68,2018-10-29,1110.2064099251202,1168.9059161950995,1107.664305322877,1165.9478759765625,2140956,1122.7319946289062,1129.6444343867563,60.20430546464625,-19.31998040008216,-22.971374839869206,1134.4534057617188,1175.2000756827126,1093.706735840725
69,2018-10-30,1163.2670909220135,1181.9862248493507,1153.8843913480596,1175.1456298828125,1957735,1127.80234375,1137.9173790224027,60.94158348587941,-14.410163913349834,-21.25913265456533,1134.4141174316405,1174.9935659218734,1093.8346689414077
70,2018-10-31,1170.292481033237,1205.41974349711,1154.7624882808311,1199.4111328125,3117499,1134.53662109375,1149.098061529693,60.362738643460055,-8.463513567093287,-18.700008837070925,1136.6973876953125,1186.0477349687653,1087.3470404218597
71,2018-11-01,1236.3408811355864,1279.3718209734784,1221.6891382687031,1226.4498291015625,8903105,1145.1533569335938,1163.162019270033,71.88720991252976,-1.5510736936385001,-15.27022180838444,1140.4550842285157,1203.9139780829407,1076.9961903740907
72,2018-11-02,1238.6983935646958,1266.291764315626,1238.6983935646958,1255.5224609375,2665756,1159.2181396484375,1179.954826845936,74.34173408760425,6.201515911435536,-10.975874264420446,1145.090966796875,1226.4473123390703,1063.7346212546795
73,2018-11-05,1255.6148287677065,1261.8082747965743,1241.9799041865713,1248.0809326171875,1457946,1172.487939453125,1192.341391531618,77.66284318100752,11.61118338944334,-6.458462733647689,1150.7644836425782,1244.0020185208575,1057.5269487642988
74,2018-11-06,1248.0809810716544,1266.2454970923302,1247.9885634698146,1260.7452392578125,1616734,1187.5695678710938,1204.7784547545623,78.15531724515552,16.72746375648603,-1.8212774356209454,1157.6281677246093,1261.9571410273907,1053.299194421828
75,2018-11-07,1266.4301507918508,1266.4301507918508,1260.5602233912498,1262.686279296875,255086,1201.1628784179688,1215.3071501258917,82.56168893880846,20.70015995877793,2.68301004325883,1164.3254516601562,1277.65513626883,1050.9957670514825
76,2018-11-09,1262.686421394072,1274.7499083759092,1257.186276570875,1265.1361083984375,1247358,1216.6050048828124,1224.3669607209,84.82955632241409,23.77219993210815,6.900848021028695,1169.7771118164062,1291.6121590494918,1047.9420645833206
77,2018-11-12,1269.1110761730904,1279.834112983971,1259.035075394849,1263.8419189453125,2174698,1232.2967407226563,1231.5442258526114,84.28683553496639,25.804920411452713,10.6816624991135,1176.3103271484374,1303.7655457131636,1048.8551085837112
78,2018-11-13,1260.883677809835,1289.540125032786,1255.5221038377802,1285.9349365234375,2068670,1244.2954467773438,1241.4334459745796,87.74771067089948,28.865840475160212,14.318498094322843,1183.513720703125,1318.815640120627,1048.211801285623
79,2018-11-14,1288.6159013888353,1292.3135079925337,1274.7498766249669,1280.0189208984375,1364551,1254.7827758789062,1248.4489868698265,84.48413851519298,30.463108902849626,17.5474202560282,1191.2925598144532,1330.1374105564537,1052.4477090724527
80,2018-11-15,1283.069539140709,1301.5575728459064,1281.3131533703145,1292.7757568359375,2890196,1264.11923828125,1256.5083995909374,91.57687038950222,32.38501143348549,20.514938491519658,1199.3279296875,1342.2817166431198,1056.3741427318803
81,2018-11-16,1296.704298278739,1307.103815908849,1286.30478064863,1293.2840576171875,1732865,1270.8026611328125,1263.1948828684374,93.2061893541162,33.562263775553674,23.124403548326462,1207.978009033203,1351.727111847264,1064.2289062191421
82,2018-11-19,1294.1621068309937,1312.5114541344512,1289.5863645186334,1310.061767578125,1932311,1276.256591796875,1271.716134633835,91.55117253904064,35.44052935353898,25.587628709368968,1217.7373657226562,1361.3750869640473,1074.0996444812652
83,2018-11-20,1303.6374504745331,1315.515989323327,1301.2801810876283,1306.27197265625,1889461,1282.0756958007812,1277.999014274274,89.02351393158487,36.20590444960544,27.711283857416266,1227.2818176269532,1367.6130362578392,1086.9505989960671
84,2018-11-21,1303.4064339004613,1306.8729403736008,1287.922704987105,1296.1036376953125,1320423,1285.6115356445312,1281.29076398719,81.41157267840956,35.5818051752849,29.285388120989992,1236.5905517578126,1368.5975211338568,1104.5835823817683
85,2018-11-22,1298.7843527529424,1312.1881770340226,1290.649572880038,1303.5450439453125,1723570,1289.697412109375,1285.3369967068488,78.69941870821624,35.28096430309347,30.484503357410688,1245.4301452636719,1369.9322069628706,1120.9280835644731
86,2018-11-26,1303.591160907587,1321.8943587033557,1303.591160907587,1314.4991455078125,2630117,1294.6337158203125,1290.6392055797512,75.3780146888109,35.517031957466315,31.491009077421815,1255.6193603515626,1366.28675035239,1144.951970350735
87,2018-11-27,1312.1417891513022,1325.591877395564,1308.3517652083185,1323.373291015625,1956946,1300.5868530273438,1296.5908574771827,82.00415725334858,36.00514179034781,32.39383562000702,1266.441796875,1356.251522325357,1176.6320714246428
88,2018-11-28,1323.3733792381956,1325.5919657660363,1293.2379080241876,1297.3052978515625,1390580,1301.7238891601562,1296.72075572707,63.95073689702073,33.897750987747486,32.694618693555114,1273.00966796875,1350.2015357867936,1195.8178001507063
89,2018-11-29,1306.7804938278762,1326.9786485289687,1301.0954007694347,1314.9151611328125,2816724,1305.2135131835937,1300.0288294372049,67.80106824965321,33.265137589482265,32.80872247274055,1279.99814453125,1344.0790152879124,1215.9172737745878
90,2018-11-30,1317.4108714747492,1329.4280914416177,1303.406165637271,1324.2052001953125,2018571,1308.3564575195312,1304.4245332114062,69.23551494895112,33.13149616175906,32.87327721054425,1286.2378479003905,1340.887969170459,1231.587726630322
91,2018-12-03,1326.562529000426,1331.092006456831,1305.2550275010944,1319.583251953125,1115862,1310.986376953125,1307.1806638917187,67.76678403984204,32.2805220077646,32.754726169988324,1290.8945190429688,1339.6476822707752,1242.1413558151623
92,2018-12-04,1315.469871292998,1321.6633174848546,1308.028392544899,1312.5579833984375,1061729,1311.2359985351563,1308.1583583474858,59.38741778864364,30.685514885511566,32.34088391309297,1293.7462951660157,1340.4155852930155,1247.0770050390158
93,2018-12-05,1305.2550084446257,1311.7258193930056,1284.1324552743831,1289.3553466796875,1582751,1309.5443359375,1304.7396289533406,52.93435191352095,27.235250366176388,31.31975720370966,1295.8100158691407,1337.3447414132959,1254.2752903249855
94,2018-12-06,1282.8846147236895,1291.4353297176935,1268.3252891933585,1275.2120361328125,1574405,1307.45517578125,1299.3709757132444,44.527578521386566,23.09343714795864,29.674493192559456,1296.5333557128906,1335.9465716995678,1257.1201397262134
95,2018-12-07,1282.1450209936693,1297.8598482156535,1268.3714145660022,1294.06982421875,1185686,1306.5076538085937,1298.4071299869727,50.21970348050998,21.089578694410193,27.957510292929605,1298.1025329589843,1334.201390308963,1262.0036756090055
96,2018-12-10,1270.7750107419924,1281.5905786681776,1255.522382225225,1264.3504638671875,1657418,1301.4927856445313,1292.2150088742844,38.08148842704432,16.90849185866341,25.747706606076367,1298.063250732422,1334.314542664919,1261.811958799925
97,2018-12-11,1255.3373587065748,1266.2914949751964,1242.0722184638985,1258.4803466796875,2302505,1295.0034912109375,1286.0814339298122,37.672805038322046,12.971750751782793,23.192515435217654,1297.7951721191407,1335.1737790411373,1260.416565197144
98,2018-12-12,1265.1360967656783,1301.2340269382782,1262.270474171185,1294.439697265625,1751549,1294.7169311523437,1287.6011181726872,49.62120727917838,12.608135392828444,21.075639426739812,1298.22041015625,1335.222511628951,1261.218308683549
99,2018-12-13,1306.826550018316,1320.9699402112606,1299.708702545159,1318.6126708984375,1863210,1295.0866821289062,1293.2395823046418,53.18731169312731,14.107897490933738,19.682091039578598,1300.15009765625,1337.1808527223989,1263.119342590101
100,2018-12-14,1315.8395341288551,1320.554072998653,1298.8306333887317,1304.7005615234375,2189734,1293.1362182617188,1295.3233967080591,47.95288707444686,14.012353116333543,18.548143454929587,1300.746337890625,1337.6609781732639,1263.8316976079861
101,2018-12-17,1289.91017812482,1316.7178279106422,1289.586660092358,1301.5576171875,1610515,1291.3336547851563,1296.4568913406847,45.33046337405206,13.527092270502408,17.543933218044153,1301.1600158691406,1337.9076062004635,1264.4124255378176
102,2018-12-18,1298.7843728123903,1321.8944150332518,1298.7843728123903,1320.5078125,1568498,1292.1286376953126,1300.8297860969237,55.1224676023968,14.504443743620413,16.936035323159405,1301.6823181152345,1339.2504196047728,1264.1142166256961
103,2018-12-19,1322.8186503528489,1329.2894613608644,1318.566425687408,1326.28515625,2073536,1295.8216186523437,1305.458035215665,52.64855335181631,15.56575287505325,16.661978833538175,1302.6829772949218,1341.800019010807,1263.5659355790365
104,2018-12-20,1322.4489673561725,1343.155586719141,1315.654637851354,1341.1219482421875,2782410,1302.4126098632812,1311.942383038669,53.841360583740894,17.403437135523745,16.810270493935292,1304.9338928222655,1347.486926948868,1262.3808586956632
105,2018-12-21,1341.122007614794,1349.3490923246868,1308.2132174072133,1312.650390625,1975704,1304.2706665039063,1312.0711116907291,48.57957472776474,16.373653117876984,16.72294701872363,1305.38916015625,1348.0742579102678,1262.7040624022322
106,2018-12-24,1319.6757772884318,1320.6925965383582,1294.1623142333735,1298.5994873046875,1390194,1307.6955688476562,1309.6217254387216,47.22016935505829,14.259378159777043,16.23023324693431,1304.5941772460938,1347.1569515090562,1262.0314029831313
107,2018-12-26,1293.0530197130695,1323.7431080878048,1279.6491963420683,1315.0999755859375,1712084,1313.3575317382813,1310.6177709200335,55.26765375854214,13.756673161937897,15.735521229935028,1304.1805114746094,1346.1312234664042,1262.2297994828145
108,2018-12-27,1321.154657626009,1325.915348203942,1302.019590569136,1317.3184814453125,1872745,1315.64541015625,1311.8360819246295,59.057470201958665,13.383019592162782,15.265020902380579,1305.181170654297,1347.3953038342709,1262.967037474323
109,2018-12-28,1318.7053227356628,1338.5336945519955,1318.4742223049734,1330.5838623046875,1918767,1316.842529296875,1315.2447692664582,58.04812792499108,13.995965045170578,15.01120973093858,1305.9646057128907,1349.5002600744585,1262.428951351323
110,2018-12-31,1335.7604044865964,1340.3824128066192,1323.0036163865334,1328.8736572265625,1487860,1319.2598388671875,1317.7227488955682,66.22499521145714,14.180268171121952,14.845021418975255,1306.1980285644531,1350.1931080331208,1262.2029490957855
111,2019-01-01,1335.760153301143,1335.760153301143,1317.4569586589105,1332.89453125,786846,1322.3935302734376,1320.4812547781921,68.88784369715302,14.48382019279802,14.77278117373981,1306.863592529297,1352.0966099893155,1261.6305750692784
112,2019-01-02,1332.0627220472256,1335.6679109001382,1309.969500966038,1317.7344970703125,2058504,1322.1161987304688,1319.9818442858502,56.61069275595471,13.347240614902148,14.487673061972279,1307.1224182128906,1352.5514456571805,1261.6933907686007
113,2019-01-03,1318.196733940972,1320.9699388510865,1285.842676656306,1289.540283203125,2290756,1318.4417114257812,1314.447014998082,41.933816661055765,10.05554165575063,13.60124678072795,1307.1316650390625,1352.5455383415688,1261.7177917365561
114,2019-01-04,1295.9187859017716,1301.1878305367077,1269.7120198686312,1283.1158447265625,2711485,1312.6411010742188,1308.7504385850784,43.751669665586306,6.8494913488177644,12.250895694345914,1307.52685546875,1351.8967548811165,1263.1569560563835
115,2019-01-07,1291.3891912467177,1302.1122285340514,1274.7962256584813,1279.1871337890625,1851513,1309.294775390625,1303.3752922585302,43.55353312353884,3.946170248954786,10.58995060526769,1306.7827209472657,1352.5791613673157,1260.9862805272157
116,2019-01-08,1282.6072595099065,1288.4771872823271,1271.0522391539614,1277.7078857421875,1437271,1307.205615234375,1298.7084910737406,36.28547668761426,1.5085151812322692,8.773663520460607,1307.4505920410156,1350.9747410602595,1263.9264430217718
117,2019-01-09,1284.4561083681022,1288.1999802331432,1268.279079295456,1281.2669677734375,1413005,1303.822314453125,1295.5373050191401,35.366642409274846,-0.13460421327954464,6.992009973712577,1308.5899230957032,1347.6841563392472,1269.495689852159
118,2019-01-10,1283.0695521169505,1293.1455531565866,1278.678644067559,1287.32177734375,1063647,1300.8226440429687,1294.0435727145239,31.453135323253278,-0.9374097650425028,5.406126025961561,1308.2340270996094,1347.9945668866933,1268.4734873125255
119,2019-01-11,1287.6915692425944,1288.5235533417335,1258.1569800381897,1266.060546875,2489197,1294.3703125,1288.9557498346103,33.098571590522624,-3.251758314329436,3.6745491579033622,1305.6064208984376,1349.236631074283,1261.9762107225922
120,2019-01-14,1263.8419570981494,1263.8419570981494,1230.3786607480397,1233.0594482421875,3080984,1284.7888916015625,1278.7927859087151,29.097862851234268,-7.660503555113792,1.4075386152999314,1302.024365234375,1356.4064396701679,1247.642290798582
121,2019-01-15,1238.6981673431103,1246.0933802824725,1229.454151168908,1239.5301513671875,3079248,1275.4524536132812,1271.6541250829828,24.251932348664567,-10.51116805510037,-0.976202718780129,1298.9229919433594,1360.0710197241808,1237.774964162538
122,2019-01-16,1241.3790923055967,1258.5729417284915,1235.0006978694564,1240.685791015625,2454470,1267.7475830078124,1266.0235188889178,23.69930378723322,-12.532621488489667,-3.287486472722037,1294.9318908691407,1360.4142718177059,1229.4495099205756
123,2019-01-17,1243.4126442767404,1249.6062030739497,1235.8787482158211,1244.2908935546875,1610419,1263.2226440429688,1262.0721324645122,18.280565726182786,-13.685972876336791,-5.367183753444988,1290.832177734375,1358.2867330766342,1223.3776223921157
124,2019-01-18,1248.7280343462442,1249.7911188870714,1213.7394519960983,1218.26904296875,2135781,1256.7379638671875,1254.1079343743734,15.508713106622778,-16.509447396447285,-7.595636482045448,1284.6895324707032,1355.168736743025,1214.2103281983814
125,2019-01-21,1182.309835994634,1236.1562378294173,1177.1793611551168,1215.17236328125,8813681,1250.3364868164062,1247.028739630169,13.076322258042282,-18.780458036602795,-9.832600792956917,1279.8156311035157,1355.4469954526535,1204.1842667543779
126,2019-01-22,1217.3444813512451,1221.5967061140043,1199.9656862523273,1202.78515625,2544978,1242.8442138671876,1238.9844517428653,13.307798113303122,-21.33387083082357,-12.13285480053025,1275.0249145507812,1357.4772383172508,1192.5725907843116
127,2019-01-23,1202.6464423600555,1208.1004341905011,1195.759695801553,1203.0623779296875,1821323,1235.0237548828125,1232.4531655950148,16.4093090652528,-23.06917233525678,-14.320118307475557,1269.4230346679688,1355.5530551625338,1183.2930141734037
128,2019-01-24,1206.3440819480213,1206.8525479622672,1189.7048532314968,1197.423583984375,1654706,1226.033935546875,1226.0841507567166,16.51007620725089,-24.61566081060414,-16.379226808101276,1263.428289794922,1352.172172963524,1174.68440662632
129,2019-01-25,1201.7221843108423,1214.7562254338134,1184.6207532264189,1188.2720947265625,3136788,1218.2550903320312,1219.2092314785066,15.862521634544876,-26.27681006045259,-18.35874345857154,1256.3127014160157,1345.2058549949404,1167.419547837091
130,2019-01-28,1197.516174947779,1236.7570960572762,1194.003516082046,1202.13818359375,8004136,1215.1629638671875,1216.105404590369,24.03941556007149,-26.172702696308306,-19.921535306118894,1249.975927734375,1335.0779193457017,1164.8739361230485
131,2019-01-29,1205.4196951112467,1209.85686796011,1172.326072455291,1181.4315185546875,3685535,1209.3531005859375,1209.8010616747906,19.318139187301256,-27.444686414738044,-21.426165527842727,1242.4027770996095,1323.2885921947066,1161.5169620045124
132,2019-01-30,1187.2089671854976,1210.041640552637,1184.1583969044525,1196.591552734375,2385425,1204.9436767578125,1207.3993327765331,23.594200303541896,-26.919147440031338,-22.52476191028045,1236.3456298828125,1311.4132713005013,1161.2779884651238
133,2019-01-31,1205.4196586415246,1221.7815214479458,1198.53291201691,1214.9410400390625,5852257,1202.00869140625,1208.7705522788112,34.8658613359585,-24.736852704032117,-22.967180069030785,1232.6156677246095,1303.8708787452013,1161.3604567040177
134,2019-02-01,1216.0502486701146,1233.660143474082,1213.7392447767847,1224.4622802734375,2515736,1202.6280151367187,1211.6235937323795,47.04378164918266,-21.98564703514785,-22.7708734622542,1229.6829895019532,1296.9004637840342,1162.4655152198723
135,2019-02-04,1226.5421872748914,1226.5421872748914,1204.125449445672,1208.5626220703125,2308931,1201.967041015625,1211.0670534301855,39.99996846485329,-20.847944136582782,-22.386287597119917,1226.1517639160156,1289.7415935698516,1162.5619342621796
136,2019-02-05,1211.6131927085914,1222.9833780952558,1201.7221402296543,1205.974365234375,1447400,1202.2859619140625,1210.1411101218564,38.893749384843474,-19.925468688589945,-21.894123815413923,1222.565087890625,1281.857804031105,1163.2723717501449
137,2019-02-06,1209.1173761198563,1222.058999411659,1195.2976163843384,1215.0335693359375,2034886,1203.4830810546875,1211.0306481607802,40.95454401355029,-18.252989093729184,-21.165896871076978,1219.25341796875,1271.7504240112664,1166.7564119262336
